Flow Duration,Total Fwd Packets,Total Length of Fwd Packets,Flow Bytes/s,Flow Packets/s,Avg Fwd Segment Size,Label
61223.9802663976,43.87524216949582,382.93590403239443,23.269054321656252,6.980861173474578,1253.1075717678516,BENIGN
138086.62327512022,42.70544971428809,253.29507533591334,905.4422642795934,24.671708837302052,1083.167191309456,BENIGN
32251.734303815414,3.1302780386268054,2532.299904676811,6903.488864289616,183.45283311820995,98.27198159610005,BENIGN
43982.099482646125,9.89342207022968,204.48103404435858,19.85216947014599,64.985065304984,131.22115749026258,BENIGN
6435.642601446075,12.600498684115404,870.6098509556215,4070.257172944872,122.01771317100372,926.2441715366626,BENIGN
158450.25361291697,13.21999121577838,1029.0249198845756,3921.1210319925926,93.53781226586533,760.1165888960768,BENIGN
134645.91703544627,28.990399935395864,552.0635577671176,2671.422346474996,80.68979780381038,434.66590369390764,BENIGN
142507.24883213534,21.396858859456422,969.1243746138881,3456.3028909701325,106.84533217786756,662.8647657333144,BENIGN
157242.16104928375,3.4134518764521053,2238.3699975062536,6246.843288837409,38.260549978452964,1151.3908589753191,BENIGN
94488.57622997629,19.307092784519007,83.46121693780947,6731.217612657502,197.73217580539574,1250.3205379074193,BENIGN
115904.53321081428,26.663894487164225,2488.4333365812317,2090.184861887848,163.84326587206874,868.1612177616636,BENIGN
32260.4146348932,5.9819232422820825,2575.382149780692,2586.6986233321613,148.58131191357154,614.9320524342284,BENIGN
27333.36433951482,41.839469135639426,1141.8942566469825,1947.4379956963785,94.28310010577654,449.8033365529541,BENIGN
135338.57754914198,3.5461314567901088,494.694181219479,3844.1085704030106,31.42254730314086,811.562597907725,BENIGN
96863.76019791084,46.317251581885046,1818.4876075174393,5469.234277693915,184.21250579644,513.2394507327086,BENIGN
115221.04076383183,5.8565439374139,394.2307653600872,1833.7404749527302,68.9360264089638,872.296997348001,BENIGN
154174.77719612498,42.33517262828988,1120.1613087916273,2652.5785790183845,10.97123124968982,1034.3794308138781,BENIGN
128770.07240011521,45.23000405245324,2876.950375466878,7443.773094537312,69.13833168531511,155.15406372392857,BENIGN
112947.98312830919,48.99896334874304,2986.574838847566,398.068625877195,159.09694906868097,61.53714963275603,BENIGN
114045.39634535564,40.29926813340609,2325.4304784095734,3691.549145864134,124.91904025265343,365.67907993066984,BENIGN
64270.26912220938,39.19439949779512,960.446069365468,5695.348752358254,150.41687836422707,1348.0965567150447,BENIGN
11009.477740748185,32.48168052378183,2075.488545531634,1212.1275523442177,158.93344138861312,990.6586990491252,BENIGN
90159.89090031067,39.17082137432832,2128.0028418326774,388.5184198438,43.17896760502798,307.6229067893129,BENIGN
46844.01119980819,7.593058212244207,1188.0114176844033,1114.2609193918606,184.83287990254286,1341.980105026011,BENIGN
84663.08552630404,27.267333761434227,1937.030358375032,7351.397316310156,88.15993098115415,736.7365540137696,BENIGN
171413.5992872924,26.19692063933031,71.75382912800168,83.98565675077607,128.16371620356875,745.5721296172713,BENIGN
50618.19974374145,43.02103506200532,658.8106694626347,1514.692578742701,1.4594457447616587,1407.1803991334234,BENIGN
16369.034629367874,23.677168914082277,1594.261376783093,259.95526808413996,198.68033118382442,145.66083674400963,BENIGN
59869.85894428933,19.86938530891732,524.7038606045558,893.9294458220041,56.89838080686687,369.8567154653547,BENIGN
62250.7827645033,32.338600290618395,531.0843289145396,4964.992800160087,13.350558201490891,903.5107082228003,BENIGN
134073.72037174454,14.056702557541458,2515.460700028704,1940.6948808252953,92.19414626576628,341.5005737980859,BENIGN
113621.26970654928,7.848652136743887,2967.8336879434723,4558.004282941108,26.67698137922631,1038.5188932608994,BENIGN
157860.15077575063,24.415986427163546,1685.6695069642074,4725.661108301348,31.313015321357565,368.2928966448771,BENIGN
134541.14036384056,21.427579061149366,2523.6464034098717,6796.988311387335,126.82427979301183,202.78603766229264,BENIGN
84245.43798081375,12.395927085914812,2971.3521264057667,47.883729365872625,79.19255092247641,358.0586298828092,BENIGN
163733.97500987677,19.008078695641274,459.1238301635731,6828.42198014551,184.448637580844,668.7370093517696,BENIGN
37559.719382002266,18.953230041486123,1366.8070152328792,4956.761500551523,64.51214242700594,313.63915080923505,BENIGN
9428.854261102793,17.047282656214726,1202.0152388920828,1310.320453978611,145.50984554839633,253.95651588962014,BENIGN
22559.332851250143,19.59373990661952,276.9458795927077,6185.7697312009195,92.75878660082661,1298.8059161552749,BENIGN
145860.0733663078,34.60142392734132,2275.7773114724437,6845.37741890678,132.3303089247265,521.3719731801233,BENIGN
95066.05989902053,15.546947253992979,1323.9859208748753,2041.565235195717,120.33937598648208,579.4925085862852,BENIGN
36447.99691155235,47.49403840905168,1429.2077252035879,7351.16151041242,95.08401057904064,139.58938968176778,BENIGN
102703.73114515589,45.901052957370716,485.992002487191,3641.114868086276,190.06215783026298,574.612257842958,BENIGN
34700.860029067844,24.56461098670385,575.5428906033696,4831.361390123238,69.20001490823621,441.3223353430747,BENIGN
140782.47314015852,17.08969904522975,2725.0267215823965,7877.349773604972,36.269864748605244,939.0984969721754,BENIGN
92000.473736936,27.236304701670154,172.1613033638655,2898.6732683272025,135.94071811508582,355.76202864826564,BENIGN
79299.13908881409,42.579463949907606,729.2427634333704,6507.143173102701,169.35550470027385,1339.2462524104903,BENIGN
63794.85738383592,32.976779687445,904.4956177310039,2554.0089514493925,9.010494248044829,1398.7199341241594,BENIGN
127905.10565818325,40.415199569406795,1490.9847255086959,6395.716042709513,90.47690499611343,203.7567223345779,BENIGN
75553.45905791114,27.10339152722127,1775.8777121237958,4809.864011712513,178.60505024777794,214.6602570555512,BENIGN
22091.734266639694,32.01296383411342,1500.1383285179732,1738.6820048509574,150.17410516565064,226.07007087982268,BENIGN
28011.150913500485,15.119625094940623,288.9813902883708,3318.0684893759985,198.36973558302802,952.1797290868493,BENIGN
192570.04458715534,37.00976495320425,761.2556640049121,2547.9087185648577,106.7513485078515,235.63530846185697,BENIGN
182173.23468798338,10.9178250631602,2537.0216188971217,634.0860607121074,132.3391480414291,1287.4305378195834,BENIGN
141442.89109309617,35.045108312106414,1927.262553416239,248.3798130965829,61.193575946447694,1146.150981510565,BENIGN
56844.64248460632,43.17523434796881,1961.4811883974521,2778.3644567033757,189.55958433353248,1240.5247558627548,BENIGN
193989.39358280617,7.473039027775653,2023.8016358400107,162.08284106171777,73.90076222275073,817.5271587158701,BENIGN
156856.42627332994,31.10460728655407,2298.192936357006,1332.2471830783825,147.9636318246391,1495.215184587581,BENIGN
144793.58688600414,5.659691663266796,212.0011058954841,5804.214733598442,81.2249006196973,123.61214823959223,BENIGN
92625.49291803878,36.56006578529992,1125.1608194005328,5667.648973111867,112.80196708253686,637.8215484280032,BENIGN
58087.10455980601,5.1401677223524915,1637.001208374569,5911.257287794488,144.2367244692877,526.4688032701961,BENIGN
23796.237619932363,46.86105131233067,1041.831190560085,2544.0538373285303,102.2778961985195,1426.0495181462031,BENIGN
181007.4673260491,7.732988571852306,2539.657464930072,7121.255462370387,181.5101790549922,890.6797802365338,BENIGN
93876.37651755416,47.98513204954494,1468.4146254183902,4754.7060787472965,84.44089659763424,1220.9149902404044,BENIGN
44460.85613506991,40.24332462816974,2315.137664799762,1016.950470555546,129.7672878305217,305.2913188682671,BENIGN
64661.54170937724,30.09041821885135,2561.9659299682603,1158.3121050297177,69.13012422671076,1469.233167216632,BENIGN
117947.81594366972,39.3485811268478,1534.1827893943544,5547.832461168315,82.22317697797159,778.0409475018938,BENIGN
39470.69267315018,39.96062711017121,2732.274641859196,1391.8220521722037,88.56997153847692,770.88778982973,BENIGN
172039.78539801322,47.35532607804918,1777.8868639894624,4063.268685640526,26.035596644144764,1458.0740091058624,BENIGN
152911.30831786597,13.415784338120172,2556.8119245478165,7934.278062670399,19.25301213274233,608.2546001526889,BENIGN
145295.27641043268,29.91371887255715,1048.148754950912,42.02076181938259,133.83049470620483,632.4360353591899,BENIGN
89258.14275614523,5.65741068065566,1516.4981972531962,142.4726171614798,131.4480299302674,902.0438920391088,BENIGN
127325.22393697643,31.192119301181943,1612.97668137355,7944.745809624747,132.91903312780894,244.3957591888132,BENIGN
118899.10393798344,9.393273900546651,350.73995905236893,4681.264284731982,4.933522623195643,522.363302033071,BENIGN
131720.0873031899,28.68257996214965,1219.7154198365602,1024.01070439292,65.98282169168421,338.219984320988,BENIGN
21466.642622278374,29.049095187658637,2755.3195107529614,7179.444576035208,40.36415960458019,208.72820991415142,BENIGN
86082.44342326888,23.833272496080138,1907.2634314796376,7044.238598020261,155.85213308625848,1307.2482331166689,BENIGN
13114.763903069033,26.60895700014302,565.4194840134238,4294.241300759888,172.2654498778299,908.6368792235655,BENIGN
101328.20975268118,38.43224611032281,1043.0126814044306,4978.118318587445,50.08939506800332,576.4888198001921,BENIGN
69322.93640489315,40.162991109091266,607.1449086015915,2192.765660092002,133.9019826107493,648.4839034080665,BENIGN
33182.21682887914,25.115507563196026,113.47647012377472,413.65237401232116,26.743197888196615,681.3873653097907,BENIGN
25163.57870589757,30.380078634608,2785.282957171919,4760.595195038006,55.755352594740955,971.7348222883816,BENIGN
119590.69157465384,46.63057554881499,1366.6936916403397,2365.0939936900763,28.592244750450483,1394.5479237441502,BENIGN
38265.62886469279,6.866945836555018,950.303814365527,5312.332162816212,57.42063255324661,1403.202652306055,BENIGN
185398.42308347544,6.738074729105415,1811.4924870109003,6691.598962972384,135.2725729225063,623.7484505241553,BENIGN
118306.92224157702,5.297741583627652,61.65079062732629,155.10274587576882,182.15505512686525,534.1379418207882,BENIGN
72639.61188429323,33.23530096698586,862.9454355384089,4769.753059738962,41.30195917691301,709.5069602667672,BENIGN
120228.52083887627,21.511806738728595,2120.979058468722,1857.9315120979495,108.87372795519312,877.8252918170293,BENIGN
9446.754850791012,38.94174939095032,1915.9585282850185,6992.3690982513735,140.57682914744302,725.0177924876375,BENIGN
191919.04658208185,33.89033925212104,2946.145604725905,2036.7794074290096,190.6315712286276,1008.6049101360494,BENIGN
99049.17020386555,17.34825015808367,1876.2588205878103,4890.053364550992,122.4020360945476,858.3345936668596,BENIGN
157633.3693138058,45.019960820715255,1453.417385938089,4432.791312315996,51.766279274448756,521.8303872394696,BENIGN
21132.34998487552,38.36407520646196,2293.8403870246625,3175.370335473399,125.47015322587332,557.8523602981909,BENIGN
99898.37451344127,14.25621210459861,2713.8505010135973,5424.1899011623545,64.77774117392522,605.1736140860125,BENIGN
100687.86389913158,18.845408870830646,2173.2600022863207,5808.899381376316,195.24954974764984,196.2812662791197,BENIGN
187876.15872012166,16.407559030008883,2891.105221706164,4539.8329846019005,80.53555089756374,299.1301906761213,BENIGN
116486.9702133347,8.722970782624984,2354.7353053850047,6069.793675106185,137.40011643144183,1101.2838750893561,BENIGN
97330.433206106,8.24138525456739,2605.732257255302,7867.502437183572,5.622288887004937,620.2992645917952,BENIGN
57060.254302919246,46.870245705411456,377.7480507035661,3359.986379327433,80.61222778081631,368.93612048660685,BENIGN
69655.95448179767,22.45729782273891,2207.9439688616117,4121.518584565391,175.14641505117982,870.2482712277945,BENIGN
106531.11848194987,19.782671316093083,1342.6625506010112,109.63432475029376,122.43526144221592,1147.9769411617353,BENIGN
90587.7347594841,36.75459972519152,1677.1872551373747,6370.268164919923,89.34463439279929,430.6882017773348,BENIGN
9214.355576664433,28.096660197392097,1976.143132067776,4166.638235697491,187.25156238770944,1250.577429970192,BENIGN
166126.92521789978,46.87085935508465,2910.6527454484853,3269.611828580916,170.9428908532986,1395.6069978600715,BENIGN
179751.35050875452,39.234773201560216,2954.3511210376087,761.6349850842724,65.12091909076472,920.2481218663306,BENIGN
32348.5723547291,24.489108642102476,893.1556066441996,7118.354809186424,109.36513200622657,1023.2846289478746,BENIGN
113037.04799011463,19.441614200560483,2211.910352416232,3166.107847924046,98.47502696240008,135.70942606519975,BENIGN
26172.269521411494,49.34494570129178,2259.951272288395,5463.8269696916705,126.8082975228576,1421.5486430715453,BENIGN
136086.81814276328,36.17025156417853,1065.6188694866244,1203.4995093815246,67.48814212479236,625.1780173415191,BENIGN
59840.58784860662,47.60853834018822,406.6545335980942,7692.78154003285,49.59679515241176,1390.416576785419,BENIGN
133587.41376492084,6.805450283635027,161.20300244573048,1435.749676956429,182.62169521585167,893.7276356403493,BENIGN
146763.9497859421,42.676150280348345,2340.9356574863687,1604.3405232669281,184.85102540020276,66.65107033439176,BENIGN
154886.26092394313,32.21662031556917,1489.5112357780415,6873.273055856133,168.82125426663382,115.50047902574744,BENIGN
26009.48446139983,6.974162238420517,2957.1989017049814,7301.5361256940305,195.6626817221477,1039.8030801646878,BENIGN
183622.30980183353,29.824641998491813,1416.321430333213,1705.0577861111783,149.253313630158,870.2419399179837,BENIGN
49891.728224501756,34.61872189016699,2934.634258058567,3763.709096516875,153.16877848383794,98.20670957674706,BENIGN
12295.448454355057,1.602831608541539,1258.2649664944172,5870.624287457011,152.7554283005655,1130.582344160235,BENIGN
113196.23153133926,23.26158013024558,2389.299165657519,7028.142213148305,96.640918557519,1287.0892853796217,BENIGN
77329.84535317555,41.44457604861974,291.0650460430229,3038.6310333480687,91.83398670834006,774.8411747126039,BENIGN
166808.99991082057,15.472592241860404,1684.1666620077813,4140.98569992694,48.80502895365163,730.6907141144471,BENIGN
162609.03705253886,23.468856008129006,2414.0969694777436,5936.314120052682,129.3190196774988,67.88127672186357,BENIGN
66842.08410042949,22.673392226326765,2777.1169349708703,5851.7764534558355,58.574707084364576,1192.775585990783,BENIGN
190815.38203860028,15.794442180682088,2474.8459482275975,6265.8514389084185,52.30387353076853,536.2311361143918,BENIGN
61728.97843732313,46.00365288026216,149.4333525154757,4563.771210945795,117.60631344511489,1325.419612486857,BENIGN
105436.14020018434,39.28340773614428,1143.1989302679333,845.8746234701539,82.58649525678359,597.2072460835964,BENIGN
54913.19266068254,6.418832138809415,184.14747804899977,7232.74659411554,44.55246515013181,873.712191308216,BENIGN
187528.49615954785,49.85469823404108,363.4755816990917,6925.924589175015,163.39514733381338,449.29217500703163,BENIGN
37098.52442849354,44.080801191079516,2038.904660855753,6386.798512188481,172.2534139395808,291.2471701222829,BENIGN
13757.570781504153,14.911513455337909,2151.2442610826265,807.9011925142287,34.372204415878414,1175.8673808691124,BENIGN
89843.9267005924,42.00793240338597,2330.2132209448137,1643.1349629806193,2.4938995271999738,775.0902895386455,BENIGN
198513.23499088822,6.214557061697761,2601.751382244762,5951.366917210139,67.88986373734537,832.5426102032411,BENIGN
178877.06691970822,49.956131793237695,2228.7171466904692,194.889355709752,159.70465630046976,1450.198973013699,BENIGN
150978.5637941051,33.61855206922031,2410.579912635631,7834.004823321165,167.99559938063055,1447.5550735999013,BENIGN
178704.53572131234,32.856125762381055,184.93258107690656,3023.385996041889,28.527484953093797,1292.124655251461,BENIGN
179222.09474108333,5.431595622222504,734.2240453062437,5757.307144189681,155.09284433542717,330.15738158164834,BENIGN
106177.38027535757,44.95463654593464,1880.8174091907274,7101.692997019466,24.02512929457646,915.7526797942751,BENIGN
66606.16510700464,2.4209756570190017,2580.0509016894766,3163.0928063191573,78.62245544114931,1324.532291503974,BENIGN
155542.42426164268,12.800574844016205,53.320369821391004,2559.8685839113314,199.72329348737125,599.2280684864703,BENIGN
134023.94631771342,8.008071883165115,1563.3028526643955,4873.841619896992,39.32557382295105,205.59287894724235,BENIGN
77863.25713037346,39.06162909391871,2044.7707021186156,4652.105096246925,31.63875293294766,1227.7865792254875,BENIGN
23421.00027199548,10.712007133431996,127.6375758206951,3279.028421222129,85.1372661768119,753.7395139615271,BENIGN
150623.97421306008,45.62127312941338,1228.0124503580282,4818.180299382991,124.31403666800243,872.7254597172171,BENIGN
56179.80060495861,33.15718292704702,2691.0792488957427,7483.697142836293,186.6472557002374,1474.287786697696,BENIGN
187678.56435408694,2.7719728142401143,2027.973914213342,3746.4456504465056,196.1834079610738,934.3844599114639,BENIGN
51989.26212610853,1.2660618723063226,743.468755547368,1581.9700241975443,14.858486681687532,671.970315359186,BENIGN
28937.796820239775,3.5312379337055475,2564.2321437104615,3023.875803235201,28.46150595223316,592.7774896999648,BENIGN
167066.9710643567,30.690333704738656,1070.1730132921623,3158.914790919018,158.35685680530278,661.3717814218257,BENIGN
34890.44174177634,40.27260873211135,2565.900226586416,1057.5584572794967,54.85579830190123,230.494679777283,BENIGN
39957.32009075912,12.689088210742035,924.8732073119604,1311.3432894308937,177.08496284176576,1204.4408041213035,BENIGN
121879.64434656448,42.621033303230575,1787.347942614121,5479.650966415481,133.02719818858827,1266.3122757893393,BENIGN
175539.59796330557,3.804365067509759,1214.9426005335888,2722.4272561291327,23.257115673754758,469.5318737857088,BENIGN
43304.759814341785,40.24722882844213,853.4821502349984,7639.638150927903,166.6733276998774,497.4671305103195,BENIGN
65513.11621551848,46.46197607844174,2664.2103840287327,1956.3379954152733,36.0949196216071,1319.041329122131,BENIGN
156593.9434570296,38.833311556114644,595.2772985408943,800.4067957875303,85.27558354125111,94.51731196025585,BENIGN
194506.15308188862,35.20791841495322,291.0423100578588,6030.50145837206,110.88480078330667,809.4587190248079,BENIGN
102644.53130945675,42.06103071411377,1052.1037380951548,7049.478054823781,100.65246366697538,727.6930291413615,BENIGN
33060.012997493905,2.9674136778062548,2164.21187701904,2232.125721403188,137.54642020741494,1053.7825481929822,BENIGN
7717.576103099302,10.887323425233713,2429.9975536897937,1624.683932147369,130.88466023898178,295.28404821521445,BENIGN
49782.92584977677,7.12126028597651,2996.280375397624,1494.2714176199866,198.41635910008293,1022.3962667450214,BENIGN
30705.332468371602,25.72201851945634,917.2316887530482,4180.878287918434,199.88495993561338,602.496971339822,BENIGN
137143.4413545072,37.51421828811338,1247.5081753485952,3752.6489635617,103.77542112449255,950.9492805642845,BENIGN
28757.338402563568,31.870580384243535,444.9909829676938,2082.9243204377285,19.944618305211932,117.73681421679733,BENIGN
103734.33666602343,42.70542388833481,1741.6209116841794,370.93320474551683,145.84081649477494,724.8871639456935,BENIGN
140381.17495036285,8.605436629613454,2992.836910298235,3857.1158092069827,195.35615156510124,812.0412873346158,BENIGN
118317.73879807597,36.99643350482292,2114.607789957149,7675.065457608511,64.34695113817504,368.6300201111807,BENIGN
43956.252073711235,10.4590330525763,1801.8300076235803,5223.62841401378,92.78056828167719,261.0580620179338,BENIGN
161804.28260554123,14.267178814572212,1201.4125150485102,3969.097387462661,85.53060803827573,331.402996337714,BENIGN
144504.39027508133,35.78533016678389,2749.284330445242,894.4296714966327,11.232411756828942,555.5631524112212,BENIGN
149101.88076353064,49.03003446003541,1510.8731245458343,2026.9659614912023,134.78062181346553,199.40661499915888,BENIGN
30556.261553676082,30.96563669287641,437.72606340666204,2365.2438571005964,71.3142013186251,1424.1405058506305,BENIGN
29131.991711817198,3.6705154345734843,1121.520251069435,6120.780385331802,157.70531105166896,643.1914485539769,BENIGN
185874.69744626898,31.19913952644911,238.81333978939003,7014.919270144308,166.59189498111522,1224.9162276097186,BENIGN
82527.74779586343,3.0751770274281878,637.8579515587934,7214.118409995843,164.42492653297123,1463.1606572767391,BENIGN
63684.99489728325,44.323139856974045,92.29959175974012,7876.703179923526,83.91653360993615,176.2588032039443,BENIGN
100273.888843549,35.76933596993042,1381.7085528404837,7859.1097980052145,64.987590765939,998.4040338263914,BENIGN
134258.52148889858,9.483264474702658,1918.2391842573195,7624.463070816171,150.0153351537439,1314.829084907348,BENIGN
191346.53512415913,5.494329285385705,1056.145688641567,583.8589026180462,160.47649733470186,973.2975849120887,BENIGN
60857.014242000725,9.99312821513563,1284.3300436556203,1110.9703520631635,98.76023183188187,677.7976147546743,BENIGN
185337.64371584528,49.02133179815543,2879.2594476199447,2442.687546543503,178.7131728877243,680.7499549986311,BENIGN
9847.600820319982,23.469471480466,2265.81083986175,4427.657049975047,29.637830519633095,111.69439585059683,BENIGN
113263.61825373082,39.41996646872899,1640.9356453570556,784.8533307567795,175.93468715213308,829.8250818565565,BENIGN
128625.14677781159,32.18400876328107,882.2409903310028,6767.917692839118,20.122951361404372,1490.7019153730603,BENIGN
25649.99373139689,29.04824434797323,2695.110524368066,4937.8818708276995,31.551578888868164,1440.5388373995852,BENIGN
32366.221427462962,8.111382478587435,735.8874659667521,4343.491574394618,107.23416264151811,118.17488953271499,BENIGN
86727.29226667924,47.35519822434666,1003.0144823293641,1330.8374737046563,14.436177557295588,1076.347685226463,BENIGN
193415.22286792044,15.765788993221179,2730.8318506919277,2033.5112404575768,11.50861317862196,494.54140804358036,BENIGN
121228.2978807027,29.322843574569568,1607.4444836438142,1290.8930796082418,1.1032300889753985,1360.304380904837,BENIGN
186939.5282120412,35.28902128486424,2237.261130277211,6816.945930780441,87.82701527915836,124.9652338213611,BENIGN
161850.3785445293,32.812424607020134,1788.6045907247478,4677.980601889133,155.15015237715374,1407.6587068959561,BENIGN
96139.41230328185,47.0891260750804,1974.1800586681056,5883.68412588187,7.932831705703217,1265.9650710543988,BENIGN
158028.87260417655,8.273510506082841,926.1745428838836,2375.3025746511057,130.79926368670522,229.2063104437462,BENIGN
8478.172875512608,25.909284183900162,754.4613024149222,2976.3085703353345,164.80233616582112,146.14704573691085,BENIGN
26283.079369318315,20.797685146297532,994.5773476192492,3244.791165768005,34.432168866996356,1261.9790366307877,BENIGN
166738.57990213358,24.23426774464829,500.1070296869305,6082.519624234838,30.225883229459445,284.29104620339433,BENIGN
160379.33222340653,6.841658783689486,2627.97052126079,6181.1003715197985,172.29939375048667,830.2533402852536,BENIGN
50364.94468345457,7.570635883765501,878.4109224203377,1662.4400848371133,164.80179738006885,1378.6725953453417,BENIGN
108500.07016681544,14.625701743281612,1702.0086074665785,7532.895465337411,108.2494114865732,877.1252835110256,BENIGN
123173.08503650213,15.930525584280733,2384.244298418467,974.0361461750543,164.02077597950208,632.0159541208667,BENIGN
174209.09598632218,21.967257470386148,2360.1193637521123,7170.015438564807,19.458459407474457,700.8231189897488,BENIGN
122605.89568105151,30.938389804794785,1337.623325409211,812.1612087419762,79.50182206981212,150.88872581357427,BENIGN
85451.45600836766,32.09682675349489,1449.7216334167078,2123.6730910989754,147.8217136651682,1455.0033427607023,BENIGN
77965.88846440063,21.178733932692943,2984.3171768476736,6773.363503182976,52.23293990546871,507.3420265167592,BENIGN
88047.00684283442,21.03037236200616,2036.8085318579112,1444.1416580452387,150.713453972277,332.6834280089095,BENIGN
132126.54998809495,11.663797808151138,2451.329791628933,3314.407771166659,101.33154227377196,471.9081146501692,BENIGN
289.3475852725522,630.7101331580059,791459.3886036436,15699069.84014418,819100.242211016,50.39268669938032,DDoS
29.191529992914095,320.9837462055784,891070.6489557931,22563766.836306773,432814.60468198045,49.20259604860969,DDoS
260.32360910985324,1170.1486407510397,1639337.4056457828,16454826.048099382,472593.97131776874,56.05096258442176,DDoS
212.6453244260329,3831.9172515997534,675631.9470826434,19657347.223397087,609823.3184813967,46.246676029995015,DDoS
249.17573456854942,4955.886874645386,1528170.6119527803,41095184.86679305,556388.574547038,75.16839851060547,DDoS
292.793364570001,4656.92564027518,1882112.4395201094,13205456.661037294,703658.6464462066,70.39604565183129,DDoS
252.80424199954467,2620.2529065812896,1338692.9820533588,37391418.02165133,498196.4341548752,72.7468070741983,DDoS
283.071323032078,2752.754507734084,891778.1082951981,4148747.4210267663,728167.6508108642,57.77099428420625,DDoS
38.953641780485015,1709.9915313720442,1508189.960135996,38404085.82199551,997445.2054193025,58.10047495164839,DDoS
238.94078098492403,3914.90930546075,942899.8710152018,39705150.520073764,382782.95013632666,56.55192102295692,DDoS
164.1570325302333,3870.8321020767135,858133.1786608746,20384089.38737286,61604.68976958327,46.09304926528738,DDoS
163.50518292887833,4252.507316395734,1074302.1689667325,36262652.24678979,169343.79327407203,39.326360064035754,DDoS
269.77755131983355,4498.421970545045,669558.5528781229,45799350.98538241,575838.4757376062,55.52017324693222,DDoS
291.5693417753667,2284.8763914814194,253287.92174600234,40135292.19094908,377044.89778741944,21.53191022830702,DDoS
211.7466585899111,3881.0027269145485,858961.4107760221,19827102.264649514,942983.4640197429,20.447385885428183,DDoS
145.3985784520634,4070.7138982202173,291520.91820213874,24468568.95686319,646073.7856020138,71.09850957780492,DDoS
137.46475351265175,1680.6061879892009,850360.873433121,39078198.46689737,544337.4266671946,22.78544268665733,DDoS
116.51609570973136,4660.36277122952,1136020.756366228,14983432.197531616,808137.5262084178,51.487709020005084,DDoS
109.11810984222613,652.8392126703462,1864886.8033510111,40292195.64528924,295660.3774966404,56.8992657769787,DDoS
118.06054566364499,4972.492059983758,120633.545538342,16739521.556766588,828751.6132682418,31.890273777346138,DDoS
27.836217340107385,3896.4354471625734,1261843.8926787912,40396533.82808413,52908.0496208883,73.7438502959089,DDoS
24.153389492871025,647.7003455567708,942583.6139676507,4796621.945860806,638693.4940289318,31.4057463049025,DDoS
